transaction_id,user_id,txn_date,txn_time,merchant_name,merchant_gstin,merchant_category,payment_mode,txn_amount,avg_monthly_amount,txn_location,state,is_business_account,gst_applicable,gst_rate,it_section,income_type,weekday,hour_of_day,previous_txn_gap_minutes,merchant_txn_frequency,monthly_total_amount,account_balance_after_txn,deviation_from_avg,anomaly_label
TXN202504013,U248,2025-06-13,22:44:06,Groceries Store 78,95OXJDZ7020E1ZV,Groceries,NetBanking,150497.1,37758.27,City31,Punjab,True,True,18.0,80D,Salary,Friday,22,108,37,16679.48,430785.02,112738.83000000002,1
TXN202504014,U398,2025-09-06,01:35:45,Entertainment Store 78,89YCOZI2539M1ZA,Entertainment,CreditCard,165282.72,96159.03,City41,West Bengal,False,True,18.0,80D,CapitalGain,Saturday,1,46,31,362055.36,421370.16,69123.69,1
TXN202504015,U379,2025-07-24,12:21:28,Electronics Store 370,21YCISP3843Z1ZL,Electronics,CreditCard,51606.15,73061.26,City25,Maharashtra,False,True,18.0,80C,Salary,Thursday,12,26,7,222490.49,813395.78,-21455.109999999993,0
TXN202504016,U546,2025-07-05,04:04:40,Rent Store 207,22KBLKI9782B1ZB,Rent,NetBanking,27376.48,49288.8,City46,Delhi,True,False,0.0,80C,Salary,Saturday,4,70,8,314739.59,336509.4,-21912.320000000003,1
TXN202504017,U194,2025-07-22,08:17:39,Entertainment Store 397,63NEHLM8571C1ZA,Entertainment,NetBanking,54595.36,33819.87,City13,Maharashtra,True,True,18.0,24B,Business,Tuesday,8,34,4,453487.59,182181.82,20775.489999999998,0
TXN202504018,U503,2025-03-20,20:43:34,Groceries Store 269,82OYHIR4805Y1ZW,Groceries,CreditCard,297846.7,87718.78,City76,Telangana,True,True,18.0,24B,Business,Thursday,20,115,25,344950.62,818079.4,210127.92,1
TXN202504019,U519,2025-05-28,08:58:39,Groceries Store 19,64ICIHJ3072D1ZA,Groceries,NetBanking,341050.88,94354.97,City31,Delhi,True,True,18.0,80D,CapitalGain,Wednesday,8,26,33,79721.59,788301.58,246695.91,1
TXN202504020,U382,2025-09-05,23:59:15,Utilities Store 347,54JBXDY8651W1ZU,Utilities,UPI,174439.0,48857.34,City84,Karnataka,False,True,18.0,10A,Salary,Friday,23,2,41,291866.09,605113.02,125581.66,1
TXN202504021,U390,2025-02-19,10:13:30,Groceries Store 21,82YEKRO2443B1ZQ,Groceries,NetBanking,154560.81,45870.96,City72,Telangana,True,True,18.0,24B,Salary,Wednesday,10,39,23,278628.49,729852.69,108689.85,1
TXN202504022,U538,2025-08-03,18:58:47,Electronics Store 357,80CYTTV9057G1ZE,Electronics,CreditCard,42352.05,26131.65,City44,Gujarat,True,True,18.0,80C,Business,Sunday,18,4,18,320324.07,206741.11,16220.400000000001,0
TXN202504023,U132,2025-04-12,00:11:49,Insurance Store 184,70NYNXN2371W1ZH,Insurance,NetBanking,223967.53,88739.87,City15,Kerala,True,True,18.0,10A,Salary,Saturday,0,91,36,135729.37,240504.92,135227.66,1
TXN202504024,U241,2025-01-08,08:44:34,Food Store 40,72DVOVU4218Q1ZO,Food,UPI,8691.36,2903.87,City52,Rajasthan,True,True,18.0,80C,CapitalGain,Wednesday,8,67,14,109785.09,855896.22,5787.490000000001,0
TXN202504025,U161,2025-03-04,07:34:49,Rent Store 461,13XNOKD7583F1ZS,Rent,NetBanking,350122.94,87694.98,City92,Karnataka,True,False,0.0,80C,Business,Tuesday,7,55,36,409847.8,871265.18,262427.96,1
TXN202504026,U381,2025-03-24,12:35:05,Banking Store 226,95URMUF4676S1ZT,Banking,UPI,162803.32,33725.07,City37,Gujarat,False,True,18.0,80C,Business,Monday,12,83,30,315797.19,570891.77,129078.25,1
TXN202504027,U187,2025-05-30,13:30:48,Salary Store 490,71WRVJP5715D1ZD,Salary,Cash,160723.33,74948.46,City58,West Bengal,False,False,0.0,80C,Salary,Friday,13,97,6,290670.12,121980.65,85774.86999999998,0
TXN202504028,U285,2025-02-07,05:09:49,Salary Store 404,16OVURL3661R1ZN,Salary,NetBanking,9014.34,19325.49,City27,Tamil Nadu,False,False,0.0,80C,Business,Friday,5,3,38,268202.62,642844.57,-10311.150000000001,1
TXN202504029,U124,2025-03-01,17:52:51,Banking Store 203,74PJCQU7337R1ZO,Banking,UPI,218129.09,54440.3,City78,Karnataka,True,True,18.0,24B,Salary,Saturday,17,11,27,236564.41,322645.25,163688.78999999998,1
TXN202504030,U572,2025-07-08,08:40:09,Banking Store 165,24NFBQH1311J1ZS,Banking,Cash,126980.85,34655.61,City89,Karnataka,False,True,18.0,80D,CapitalGain,Tuesday,8,40,9,451237.05,187165.22,92325.24,1
TXN202504031,U264,2025-02-10,03:38:30,Entertainment Store 423,42MOTDP6383I1ZA,Entertainment,CreditCard,22816.09,24584.22,City13,West Bengal,True,True,18.0,10A,Salary,Monday,3,48,30,137063.62,174799.82,-1768.130000000001,1
TXN202504032,U274,2025-05-12,09:48:12,Electronics Store 394,73DPYOX2450C1ZX,Electronics,UPI,110830.84,25534.48,City61,Kerala,False,True,18.0,80C,Salary,Monday,9,30,28,49564.49,655472.84,85296.36,1
TXN202504033,U351,2025-02-06,19:06:55,Banking Store 353,52GKNXH8662K1ZT,Banking,Cash,46994.23,11526.28,City3,Punjab,False,True,18.0,80C,Salary,Thursday,19,73,24,184381.17,771277.57,35467.950000000004,1
TXN202504034,U178,2025-05-16,12:42:05,Salary Store 1,93BUGME5952B1ZH,Salary,CreditCard,337292.95,71814.75,City30,Maharashtra,True,False,0.0,10A,Salary,Friday,12,53,4,172567.59,595033.93,265478.2,1
TXN202504035,U497,2025-01-13,20:21:36,Utilities Store 52,95RTZQD4635P1ZL,Utilities,UPI,61590.11,17493.5,City17,Rajasthan,True,True,18.0,10A,Salary,Monday,20,67,18,492519.14,635808.22,44096.61,1
TXN202504036,U526,2025-04-06,12:21:01,Entertainment Store 451,79DLIXH6098C1ZB,Entertainment,Cash,93633.12,79446.93,City20,Telangana,True,True,18.0,80C,Salary,Sunday,12,48,23,12871.18,926369.17,14186.190000000002,0
TXN202504037,U385,2025-06-27,21:57:53,Groceries Store 245,22ONMQC4915H1ZW,Groceries,Cash,44810.65,60082.81,City91,Karnataka,True,True,18.0,24B,Business,Friday,21,49,36,253592.65,89425.26,-15272.159999999996,0
TXN202504038,U338,2025-04-05,04:10:02,Banking Store 57,27TVSOZ5869V1ZI,Banking,UPI,64144.35,95854.8,City92,Maharashtra,False,True,18.0,24B,CapitalGain,Saturday,4,23,45,286867.05,218977.48,-31710.450000000004,1
TXN202504039,U424,2025-02-21,00:47:05,Electronics Store 87,74CLFML5265D1ZY,Electronics,NetBanking,115762.8,57579.48,City12,Maharashtra,False,True,18.0,24B,CapitalGain,Friday,0,25,39,451216.02,900920.08,58183.32,1
TXN202504040,U466,2025-03-19,07:18:31,Electronics Store 141,39JVHKM3503S1ZF,Electronics,UPI,478601.04,99041.22,City83,West Bengal,False,True,18.0,80C,Salary,Wednesday,7,112,2,100761.81,897557.32,379559.81999999995,1
TXN202504041,U456,2025-06-29,14:13:03,Rent Store 114,77XREVF8998S1ZX,Rent,CreditCard,82586.89,40452.52,City7,Maharashtra,True,False,0.0,24B,CapitalGain,Sunday,14,90,21,126688.86,826746.64,42134.37,0
TXN202504042,U241,2025-05-20,13:46:22,Salary Store 160,77EMQWP5842D1ZT,Salary,CreditCard,38292.09,92299.06,City19,West Bengal,False,False,0.0,10A,CapitalGain,Tuesday,13,104,5,113138.59,756227.36,-54006.97,0
TXN202504043,U432,2025-01-07,09:56:59,Groceries Store 135,25WKWPI6390C1ZA,Groceries,NetBanking,18716.24,52399.19,City22,Maharashtra,True,True,18.0,10A,CapitalGain,Tuesday,9,56,1,39474.96,842942.37,-33682.95,0
TXN202504044,U129,2025-07-22,14:25:30,Salary Store 103,96UVUPW7524O1ZA,Salary,UPI,140879.71,51789.64,City74,Karnataka,False,False,0.0,80C,Business,Tuesday,14,10,29,459378.21,314688.86,89090.06999999999,0
TXN202504045,U235,2025-09-10,03:48:18,Travel Store 270,76KEUJO4742J1ZN,Travel,UPI,52919.61,16694.7,City22,Gujarat,False,True,18.0,80D,Salary,Wednesday,3,106,37,39841.47,822226.36,36224.91,1
TXN202504046,U130,2025-02-03,21:23:16,Utilities Store 131,40BSLAH8617Y1ZB,Utilities,UPI,270402.32,57858.18,City76,Punjab,False,True,18.0,80D,Business,Monday,21,118,33,304731.98,678112.38,212544.14,1
TXN202504047,U331,2025-01-20,00:31:54,Utilities Store 391,37AQQLC2080W1ZC,Utilities,UPI,23518.62,9421.24,City75,Telangana,True,True,18.0,24B,Salary,Monday,0,107,2,230650.33,298933.06,14097.38,1
TXN202504048,U397,2025-09-04,10:09:03,Banking Store 408,79GMAJN3858P1ZB,Banking,NetBanking,63141.53,19242.53,City12,Maharashtra,False,True,18.0,24B,CapitalGain,Thursday,10,41,16,338354.9,119441.78,43899.0,1
TXN202504049,U346,2025-04-04,14:13:38,Groceries Store 364,82XISKE4507B1ZP,Groceries,CreditCard,28225.17,8462.84,City19,Maharashtra,True,True,18.0,80D,Salary,Friday,14,82,28,463281.59,520862.06,19762.329999999998,1
TXN202504050,U145,2025-01-13,20:14:16,Electronics Store 369,45UTPAU7293Z1ZI,Electronics,UPI,191484.2,57395.91,City8,Punjab,False,True,18.0,24B,CapitalGain,Monday,20,92,35,178490.39,468099.09,134088.29,1
TXN202504051,U459,2025-09-03,22:41:40,Groceries Store 269,84RVDCG4412O1ZR,Groceries,Cash,54295.9,51879.12,City34,Kerala,True,True,18.0,80C,Salary,Wednesday,22,67,26,414638.42,101466.49,2416.779999999999,0
TXN202504052,U578,2025-04-25,09:52:35,Insurance Store 47,93BSTBJ8235O1ZV,Insurance,NetBanking,27574.06,66414.42,City84,Gujarat,False,True,18.0,80C,Salary,Friday,9,99,33,55552.56,939300.33,-38840.36,0
TXN202504053,U347,2025-07-05,01:20:25,Salary Store 485,97KJWTL3027P1ZE,Salary,NetBanking,20442.78,31063.46,City90,Rajasthan,False,False,0.0,10A,CapitalGain,Saturday,1,40,11,464116.99,413247.53,-10620.68,1
TXN202504054,U206,2025-09-27,19:04:42,Entertainment Store 384,58ZFDKB9389I1ZR,Entertainment,UPI,21406.93,6077.01,City16,Tamil Nadu,True,True,18.0,10A,CapitalGain,Saturday,19,111,46,338840.71,273267.51,15329.92,1
TXN202504055,U139,2025-06-17,19:00:30,Insurance Store 140,89ZSBWX7058X1ZW,Insurance,Cash,5814.92,1438.2,City43,Telangana,True,True,18.0,80C,Salary,Tuesday,19,21,5,492756.83,798760.36,4376.72,1
TXN202504056,U441,2025-01-14,08:45:07,Electronics Store 131,72CPNOU8570J1ZB,Electronics,CreditCard,18078.3,12097.31,City82,Telangana,True,True,18.0,80D,Salary,Tuesday,8,110,8,169796.32,852382.14,5980.99,0
TXN202504057,U174,2025-03-29,08:12:01,Salary Store 452,84WKHDO7777Y1ZL,Salary,CreditCard,234815.99,48574.74,City15,Gujarat,True,False,0.0,24B,Business,Saturday,8,106,39,171086.67,950122.98,186241.25,1
TXN202504058,U406,2025-09-17,02:02:23,Salary Store 134,16DXILX4068Y1ZB,Salary,UPI,32812.21,16765.29,City41,Maharashtra,True,False,0.0,80C,CapitalGain,Wednesday,2,44,9,119662.58,617734.5,16046.919999999998,1
TXN202504059,U373,2025-07-03,06:40:31,Entertainment Store 9,85IHABQ5047K1ZW,Entertainment,CreditCard,48340.7,13979.49,City74,Kerala,False,True,18.0,24B,CapitalGain,Thursday,6,104,27,242615.46,532125.95,34361.21,1
TXN202504060,U561,2025-07-04,11:39:39,Salary Store 51,85KDWCM8348H1ZN,Salary,NetBanking,149782.85,42673.29,City23,Rajasthan,False,False,0.0,24B,Salary,Friday,11,55,40,238321.51,678331.36,107109.56,1
TXN202504061,U298,2025-06-24,13:07:02,Banking Store 413,28ZLXQW4072G1ZE,Banking,Cash,145461.68,57930.34,City49,Kerala,False,True,18.0,24B,CapitalGain,Tuesday,13,90,28,253011.36,410275.29,87531.34,0
TXN202504062,U264,2025-05-29,02:12:09,Salary Store 299,93IVFTR5850T1ZR,Salary,Cash,230826.05,62180.61,City46,West Bengal,True,False,0.0,80D,Salary,Thursday,2,74,31,215454.58,412857.42,168645.44,1
TXN202504063,U164,2025-07-29,05:40:07,Groceries Store 273,92IXHBB5559X1ZJ,Groceries,CreditCard,26714.68,8161.92,City23,Punjab,True,True,18.0,80C,Business,Tuesday,5,48,16,469664.67,49980.45,18552.760000000002,1
TXN202504064,U580,2025-07-11,21:47:51,Insurance Store 329,14RNVVU5596Q1ZB,Insurance,NetBanking,201160.03,58157.82,City34,Kerala,False,True,18.0,10A,Business,Friday,21,53,24,292674.59,984691.61,143002.21,1
TXN202504065,U250,2025-06-21,17:58:04,Groceries Store 99,48XBLUI2678W1ZM,Groceries,UPI,63451.84,50239.67,City22,Rajasthan,True,True,18.0,24B,Business,Saturday,17,119,37,23804.58,106593.15,13212.169999999998,0
TXN202504066,U245,2025-02-26,18:25:04,Travel Store 288,11KKOXO5360H1ZD,Travel,UPI,246894.64,78342.19,City73,Kerala,True,True,18.0,80C,CapitalGain,Wednesday,18,4,2,251591.63,857188.9,168552.45,1
TXN202504067,U381,2025-04-01,21:42:18,Groceries Store 282,31XCJRC4641E1ZU,Groceries,CreditCard,48968.3,67738.03,City82,Karnataka,False,True,18.0,24B,CapitalGain,Tuesday,21,76,37,307570.76,645623.32,-18769.729999999996,0
TXN202504068,U390,2025-02-03,00:57:35,Food Store 2,88RWRFZ3943A1ZY,Food,NetBanking,266741.09,99751.7,City33,Delhi,False,True,18.0,80D,Business,Monday,0,59,39,234909.21,214586.48,166989.39,1
TXN202504069,U471,2025-08-25,16:58:26,Entertainment Store 285,82OPTXD5683E1ZK,Entertainment,UPI,77543.09,27779.03,City64,Maharashtra,True,True,18.0,80D,CapitalGain,Monday,16,38,17,491713.24,96444.81,49764.06,0
TXN202504070,U391,2025-05-28,18:07:07,Rent Store 296,87HWEAX6829A1ZK,Rent,CreditCard,214563.47,50159.59,City48,Telangana,True,False,0.0,10A,CapitalGain,Wednesday,18,53,43,318418.11,326004.19,164403.88,1
TXN202504071,U524,2025-02-08,18:58:19,Entertainment Store 410,81ZOWBL8914A1ZY,Entertainment,Cash,79685.51,27851.87,City40,Delhi,False,True,18.0,24B,CapitalGain,Saturday,18,2,18,97617.75,799256.6,51833.64,0
TXN202504072,U463,2025-08-12,21:01:28,Salary Store 295,22DGSQD2974K1ZC,Salary,Cash,255042.27,68056.8,City21,West Bengal,True,False,0.0,24B,CapitalGain,Tuesday,21,81,29,290145.1,951458.28,186985.46999999997,1
TXN202504073,U174,2025-02-10,22:10:58,Salary Store 192,20FBVMU2346L1ZM,Salary,NetBanking,405008.38,84395.98,City59,Tamil Nadu,False,False,0.0,24B,Salary,Monday,22,94,46,48207.96,903900.96,320612.4,1
TXN202504074,U342,2025-08-01,14:34:37,Utilities Store 444,34VKKQP4908Q1ZA,Utilities,UPI,68129.86,36683.09,City30,Maharashtra,False,True,18.0,80C,Business,Friday,14,114,35,70456.62,259671.89,31446.770000000004,0
TXN202504075,U487,2025-04-04,20:01:56,Travel Store 406,39BWVUT8036R1ZI,Travel,NetBanking,52429.54,41725.43,City51,Rajasthan,True,True,18.0,80D,Business,Friday,20,36,8,51580.44,539103.63,10704.11,0
TXN202504076,U117,2025-09-06,00:53:50,Banking Store 369,40CTWZP2626S1ZU,Banking,Cash,234790.46,59173.07,City48,Karnataka,True,True,18.0,10A,Business,Saturday,0,79,49,150090.26,67601.82,175617.38999999998,1
TXN202504077,U355,2025-04-17,12:55:08,Utilities Store 443,10ODRMG5253E1ZA,Utilities,Cash,224461.93,77258.33,City95,Delhi,False,True,18.0,80C,Salary,Thursday,12,39,13,48247.99,904012.82,147203.59999999998,0
TXN202504078,U489,2025-01-03,21:16:22,Electronics Store 381,81WAEQL6042T1ZU,Electronics,Cash,24346.04,87572.8,City85,Maharashtra,True,True,18.0,80D,Business,Friday,21,77,46,65882.1,798019.86,-63226.76,0
TXN202504079,U142,2025-05-23,15:00:04,Rent Store 254,20EVHGS2130H1ZK,Rent,CreditCard,109552.8,56769.79,City13,Tamil Nadu,True,False,0.0,10A,Business,Friday,15,55,6,464361.09,833813.02,52783.01,0
TXN202504080,U259,2025-06-22,05:49:47,Groceries Store 285,32UTIEY7399W1ZR,Groceries,Cash,292749.11,72381.41,City13,West Bengal,False,True,18.0,24B,Business,Sunday,5,107,34,378589.53,626560.24,220367.69999999998,1
TXN202504081,U251,2025-08-04,20:13:58,Rent Store 281,95IDGXD2459P1ZG,Rent,CreditCard,96129.48,55549.69,City40,Punjab,True,False,0.0,80C,Business,Monday,20,96,12,84642.5,234415.28,40579.78999999999,0
TXN202504082,U392,2025-04-11,05:59:15,Insurance Store 381,37QWRWE8336V1ZJ,Insurance,UPI,21525.76,31853.55,City100,Karnataka,True,True,18.0,80D,Business,Friday,5,66,23,138896.6,610271.19,-10327.79,1
TXN202504083,U261,2025-09-01,08:04:55,Groceries Store 305,94EROJB7985O1ZQ,Groceries,UPI,275937.94,78861.15,City27,Kerala,False,True,18.0,10A,CapitalGain,Monday,8,83,21,64249.65,547209.37,197076.79,1
TXN202504084,U578,2025-02-16,12:45:52,Travel Store 154,79JSFCH2625Q1ZZ,Travel,CreditCard,51986.21,24888.82,City57,Telangana,True,True,18.0,80D,Salary,Sunday,12,26,17,30666.63,794007.02,27097.39,0
TXN202504085,U295,2025-08-17,16:59:50,Electronics Store 433,83PBDSX7983H1ZS,Electronics,UPI,111019.77,97402.79,City96,Kerala,False,True,18.0,80C,CapitalGain,Sunday,16,35,8,411662.72,236158.86,13616.98000000001,0
TXN202504086,U453,2025-03-07,22:04:30,Banking Store 207,72JOKZY7004J1ZY,Banking,CreditCard,258146.43,55669.38,City25,Gujarat,True,True,18.0,24B,Salary,Friday,22,34,45,75838.23,616987.42,202477.05,1
TXN202504087,U243,2025-07-21,19:23:46,Rent Store 492,88BVQEO9762S1ZT,Rent,UPI,253918.09,65427.84,City42,Karnataka,True,False,0.0,24B,Salary,Monday,19,58,45,135155.91,848928.62,188490.25,1
TXN202504088,U141,2025-01-21,05:19:52,Rent Store 456,45ZXCDQ8541D1ZS,Rent,Cash,210515.12,81324.86,City90,Tamil Nadu,True,False,0.0,24B,Business,Tuesday,5,34,48,429106.49,383938.37,129190.26,1
TXN202504089,U142,2025-02-04,08:58:11,Salary Store 116,36LZGHE8194P1ZX,Salary,UPI,48962.02,48717.55,City98,West Bengal,True,False,0.0,10A,Salary,Tuesday,8,87,3,319599.05,933895.74,244.4699999999939,0
TXN202504090,U535,2025-04-06,05:59:07,Entertainment Store 76,87AXCCR2257I1ZS,Entertainment,NetBanking,9470.25,17286.38,City66,Telangana,False,True,18.0,80D,Salary,Sunday,5,47,23,244018.3,782243.68,-7816.130000000001,1
TXN202504091,U555,2025-08-07,00:38:26,Travel Store 311,18SWZKI3145N1ZO,Travel,NetBanking,304369.04,84508.23,City10,Delhi,False,True,18.0,10A,Business,Thursday,0,2,11,296475.85,600816.5,219860.81,1
TXN202504092,U591,2025-05-29,02:15:48,Salary Store 217,32IAHEG8135Q1ZJ,Salary,UPI,142875.51,34888.43,City10,Punjab,False,False,0.0,80D,CapitalGain,Thursday,2,109,28,287453.54,969122.98,107987.08000000002,1
TXN202504093,U240,2025-08-19,03:51:44,Banking Store 110,58JYSTU1349S1ZJ,Banking,NetBanking,31159.17,63850.12,City96,Rajasthan,True,True,18.0,80C,Salary,Tuesday,3,118,17,316179.14,449849.57,-32690.950000000004,1
TXN202504094,U102,2025-08-30,15:15:01,Electronics Store 50,95UAOOX3510Q1ZV,Electronics,Cash,44170.47,51902.78,City68,Tamil Nadu,False,True,18.0,80C,Business,Saturday,15,54,35,263785.06,587209.43,-7732.309999999998,0
TXN202504095,U366,2025-04-01,17:35:20,Rent Store 448,30VSSOG9810K1ZJ,Rent,NetBanking,194077.02,40774.31,City24,Delhi,False,False,0.0,80C,Salary,Tuesday,17,90,22,184176.87,859918.98,153302.71,1
TXN202504096,U423,2025-02-01,13:03:08,Salary Store 377,56UGRZI4766F1ZB,Salary,NetBanking,5947.11,28472.46,City84,Tamil Nadu,True,False,0.0,80D,Salary,Saturday,13,11,1,168180.85,62385.47,-22525.35,0
TXN202504097,U406,2025-01-31,09:06:52,Banking Store 449,99ECLBU9749K1ZT,Banking,Cash,76033.7,65697.02,City99,Delhi,False,True,18.0,80D,CapitalGain,Friday,9,4,1,404793.09,449965.17,10336.679999999993,0
TXN202504098,U246,2025-07-29,10:16:29,Food Store 375,40OFCQY5138K1ZC,Food,CreditCard,95026.25,22667.18,City67,Telangana,True,True,18.0,80C,Salary,Tuesday,10,91,2,391854.73,532202.86,72359.07,1
TXN202504099,U273,2025-09-25,09:22:05,Insurance Store 228,65CVVUR3930B1ZK,Insurance,CreditCard,150389.92,63514.4,City79,West Bengal,True,True,18.0,10A,Salary,Thursday,9,27,2,426698.48,160057.53,86875.52000000002,0
TXN202504100,U242,2025-03-15,04:40:40,Rent Store 354,87PATMP5805G1ZT,Rent,CreditCard,240847.51,50714.8,City20,Rajasthan,False,False,0.0,24B,Business,Saturday,4,85,35,491297.52,367584.43,190132.71000000002,1
TXN202504101,U594,2025-01-25,21:07:12,Salary Store 343,65OHRVK5668R1ZO,Salary,UPI,106916.78,62523.54,City91,West Bengal,False,False,0.0,24B,CapitalGain,Saturday,21,103,15,483569.8,859707.09,44393.24,0
TXN202504102,U344,2025-02-10,00:19:53,Insurance Store 66,31NCVAA7283G1ZQ,Insurance,UPI,265801.42,98693.72,City100,Telangana,True,True,18.0,80D,CapitalGain,Monday,0,52,50,66862.68,448153.97,167107.69999999998,1
TXN202504103,U449,2025-06-13,06:37:40,Groceries Store 404,76ZWXLC1794X1ZF,Groceries,NetBanking,371083.12,79303.88,City41,Gujarat,True,True,18.0,24B,Business,Friday,6,15,33,293525.84,213336.59,291779.24,1
TXN202504104,U147,2025-05-04,11:01:57,Insurance Store 469,41GUFZY3340J1ZS,Insurance,CreditCard,28142.93,7674.69,City6,West Bengal,True,True,18.0,24B,Salary,Sunday,11,73,18,49605.61,572450.51,20468.24,1
TXN202504105,U511,2025-04-01,04:54:08,Banking Store 284,22DIHHY5597N1ZY,Banking,UPI,97107.9,86389.34,City70,Tamil Nadu,True,True,18.0,80D,Salary,Tuesday,4,43,24,442751.17,897251.92,10718.559999999998,1
TXN202504106,U445,2025-03-09,10:22:24,Insurance Store 227,92CVTTQ9833N1ZW,Insurance,CreditCard,135246.39,94285.13,City14,Gujarat,False,True,18.0,10A,Business,Sunday,10,116,43,163705.44,881747.89,40961.26000000001,0
TXN202504107,U218,2025-08-13,15:19:42,Salary Store 479,46QECQQ9487V1ZZ,Salary,UPI,63209.1,17152.18,City2,Delhi,True,False,0.0,24B,Salary,Wednesday,15,116,15,340844.55,497810.1,46056.92,1
TXN202504108,U480,2025-06-17,12:03:13,Insurance Store 128,19XLMKF1621Q1ZQ,Insurance,UPI,386921.28,82345.85,City7,West Bengal,True,True,18.0,10A,CapitalGain,Tuesday,12,52,35,43499.45,854543.95,304575.43000000005,1
TXN202504109,U559,2025-05-24,17:14:47,Insurance Store 223,69EZBEU7833P1ZW,Insurance,UPI,193899.8,78088.73,City64,Karnataka,False,True,18.0,80D,Salary,Saturday,17,91,45,6211.56,758793.85,115811.06999999999,0
TXN202504110,U514,2025-04-28,23:29:28,Groceries Store 56,35ROFEV8855M1ZW,Groceries,CreditCard,232729.35,90951.88,City73,Tamil Nadu,True,True,18.0,24B,CapitalGain,Monday,23,90,50,225942.22,571306.79,141777.47,0
TXN202504111,U417,2025-07-18,11:20:52,Salary Store 498,17NEPLW1583X1ZD,Salary,Cash,36120.67,77420.79,City9,Delhi,False,False,0.0,80D,Salary,Friday,11,1,24,299360.94,868801.46,-41300.119999999995,1
TXN202504112,U435,2025-04-26,21:29:17,Electronics Store 48,20FCWTY3152S1ZF,Electronics,CreditCard,343239.85,72757.8,City30,Maharashtra,False,True,18.0,10A,Business,Saturday,21,94,1,383713.39,150171.18,270482.05,1
TXN202504113,U547,2025-08-21,03:16:06,Food Store 310,58PDFRC1731M1ZP,Food,CreditCard,161033.98,55625.81,City71,Gujarat,False,True,18.0,80D,Salary,Thursday,3,61,49,447806.89,535355.59,105408.17000000001,1
TXN202504114,U152,2025-09-08,04:19:33,Electronics Store 269,36FKHVG4157G1ZC,Electronics,Cash,81585.7,16846.53,City10,Karnataka,True,True,18.0,24B,CapitalGain,Monday,4,69,7,241740.51,54264.8,64739.17,1
TXN202504115,U212,2025-02-15,07:57:41,Groceries Store 321,82LSXVJ1582Q1ZW,Groceries,NetBanking,209147.35,60925.96,City26,Telangana,True,True,18.0,80C,Business,Saturday,7,1,39,427043.68,403797.88,148221.39,1
TXN202504116,U294,2025-07-20,07:43:49,Electronics Store 373,85DAGHB8995P1ZD,Electronics,CreditCard,105388.57,45773.51,City86,Punjab,False,True,18.0,80D,CapitalGain,Sunday,7,39,13,174866.68,809411.18,59615.060000000005,0
TXN202504117,U160,2025-02-25,23:40:44,Utilities Store 92,27JYDKH4192R1ZQ,Utilities,UPI,15653.27,30721.01,City2,Maharashtra,False,True,18.0,24B,CapitalGain,Tuesday,23,100,35,32356.41,410228.43,-15067.739999999998,0
