total_income,salary_income,business_income,capital_gains,standard_deduction,hra_exemption,section_80c,section_80d,total_deductions,taxable_income,fiscal_year,true_tax
232993.76,232993.76,0.0,0.0,50000,93197.51,81854.41,11570.07,236621.99,0.0,2024,0.0
47764.65,47764.65,0.0,0.0,50000,19105.86,56236.48,5192.05,130534.39,0.0,2023,0.0
119026.11,106914.83,12111.27,0.0,50000,42765.93,61408.03,24482.5,178656.46,0.0,2023,0.0
122179.37,74433.91,47745.46,0.0,50000,29773.56,0.0,0.0,79773.56,42405.81,2023,0.0
34501.78,34501.78,0.0,0.0,50000,13800.71,0.0,0.0,63800.71,0.0,2024,0.0
18763.44,18763.44,0.0,0.0,50000,7505.37,59584.93,0.0,117090.3,0.0,2024,0.0
48097.55,44486.59,0.0,3610.96,50000,17794.64,34338.94,957.28,103090.86,0.0,2023,0.0
51774.39,51774.39,0.0,0.0,50000,20709.75,47102.21,11372.16,129184.12,0.0,2024,0.0
70007.66,70007.66,0.0,0.0,50000,28003.07,0.0,0.0,78003.07,0.0,2022,0.0
111626.64,32727.56,78899.08,0.0,50000,13091.02,128202.48,0.0,191293.51,0.0,2022,0.0
64840.72,45279.81,19134.64,426.28,50000,18111.92,122892.94,0.0,191004.86,0.0,2024,0.0
122264.92,122264.92,0.0,0.0,50000,48905.97,53274.93,16869.08,169049.97,0.0,2024,0.0
77072.2,77072.2,0.0,0.0,50000,30828.88,135216.55,4926.59,220972.02,0.0,2022,0.0
22337.82,22337.82,0.0,0.0,50000,8935.13,83720.86,19873.39,162529.38,0.0,2024,0.0
52130.5,38981.5,0.0,13149.01,50000,15592.6,0.0,0.0,65592.6,0.0,2024,0.0
272799.78,116822.87,155976.91,0.0,50000,46729.15,0.0,0.0,96729.15,176070.63,2023,0.0
245341.0,238465.1,6875.9,0.0,50000,95386.04,58269.5,0.0,203655.54,41685.46,2023,0.0
48805.18,34940.54,0.0,13864.64,50000,13976.22,0.0,0.0,63976.22,0.0,2022,0.0
103428.94,103428.94,0.0,0.0,50000,41371.57,27361.41,0.0,118732.98,0.0,2023,0.0
186261.49,186261.49,0.0,0.0,50000,74504.6,0.0,9957.75,134462.35,51799.15,2022,0.0
118326.99,33903.63,0.0,84423.36,50000,13561.45,142775.62,13184.44,219521.51,0.0,2024,0.0
58880.48,50621.23,8259.25,0.0,50000,20248.49,67686.76,22943.15,160878.39,0.0,2023,0.0
44195.09,44195.09,0.0,0.0,50000,17678.03,0.0,6103.99,73782.03,0.0,2023,0.0
119664.91,117315.76,2349.15,0.0,50000,46926.3,0.0,0.0,96926.3,22738.6,2022,0.0
37396.9,37396.9,0.0,0.0,50000,14958.76,28668.75,0.0,93627.51,0.0,2022,0.0
63832.75,63832.75,0.0,0.0,50000,25533.1,75479.11,7629.85,158642.06,0.0,2024,0.0
28927.01,22443.39,6483.61,0.0,50000,8977.36,98018.74,3586.89,160582.99,0.0,2023,0.0
60714.11,60714.11,0.0,0.0,50000,24285.64,0.0,23540.13,97825.78,0.0,2023,0.0
80551.45,80187.95,0.0,363.5,50000,32075.18,26796.29,0.0,108871.47,0.0,2024,0.0
34281.97,34281.97,0.0,0.0,50000,13712.79,122858.62,0.0,186571.41,0.0,2024,0.0
57091.72,55211.22,1880.5,0.0,50000,22084.49,15529.28,8642.57,96256.34,0.0,2023,0.0
86211.51,86211.51,0.0,0.0,50000,34484.6,94357.05,4223.93,183065.58,0.0,2023,0.0
25612.14,25612.14,0.0,0.0,50000,10244.85,54161.47,0.0,114406.32,0.0,2024,0.0
72393.39,72393.39,0.0,0.0,50000,28957.35,104295.85,0.0,183253.21,0.0,2024,0.0
290683.25,290683.25,0.0,0.0,50000,100000.0,17282.48,2736.08,170018.57,120664.68,2022,0.0
100712.11,100712.11,0.0,0.0,50000,40284.85,0.0,17099.47,107384.31,0.0,2024,0.0
81817.53,75634.84,0.0,6182.69,50000,30253.94,82316.08,18128.37,180698.39,0.0,2022,0.0
15110.76,15110.76,0.0,0.0,50000,6044.3,90365.29,0.0,146409.59,0.0,2023,0.0
37236.78,37236.78,0.0,0.0,50000,14894.71,12454.85,13403.55,90753.11,0.0,2024,0.0
115855.07,111636.38,4218.69,0.0,50000,44654.55,130081.67,9965.02,234701.24,0.0,2023,0.0
110420.33,110188.56,0.0,231.77,50000,44075.42,45227.18,0.0,139302.6,0.0,2023,0.0
105228.06,79603.87,25624.19,0.0,50000,31841.55,0.0,13394.98,95236.53,9991.53,2024,0.0
180498.25,168371.33,5036.88,7090.04,50000,67348.53,0.0,0.0,117348.53,63149.72,2023,0.0
48476.12,48476.12,0.0,0.0,50000,19390.45,122738.82,16990.01,209119.28,0.0,2024,0.0
31832.87,31832.87,0.0,0.0,50000,12733.15,0.0,0.0,62733.15,0.0,2024,0.0
26457.49,26457.49,0.0,0.0,50000,10583.0,0.0,2619.1,63202.09,0.0,2024,0.0
117976.43,111736.6,0.0,6239.83,50000,44694.64,112761.28,0.0,207455.92,0.0,2022,0.0
54127.8,42661.39,11466.4,0.0,50000,17064.56,75626.16,0.0,142690.71,0.0,2023,0.0
60432.05,50858.04,9574.01,0.0,50000,20343.22,83599.86,0.0,153943.08,0.0,2022,0.0
113468.57,113468.57,0.0,0.0,50000,45387.43,109914.28,6924.51,212226.21,0.0,2024,0.0
21060.12,21060.12,0.0,0.0,50000,8424.05,0.0,0.0,58424.05,0.0,2023,0.0
36082.37,33297.26,2785.12,0.0,50000,13318.9,112503.33,0.0,175822.23,0.0,2024,0.0
79000.04,67605.71,0.0,11394.33,50000,27042.29,10679.74,0.0,87722.03,0.0,2022,0.0
7992.15,7992.15,0.0,0.0,50000,3196.86,87833.58,0.0,141030.44,0.0,2024,0.0
188095.06,188095.06,0.0,0.0,50000,75238.02,95473.67,10075.22,230786.91,0.0,2023,0.0
46673.36,36535.44,10137.91,0.0,50000,14614.18,132136.31,16848.0,213598.49,0.0,2022,0.0
16337.48,16337.48,0.0,0.0,50000,6534.99,139308.75,0.0,195843.74,0.0,2024,0.0
14068.89,13504.33,0.0,564.56,50000,5401.73,0.0,0.0,55401.73,0.0,2022,0.0
42328.33,42328.33,0.0,0.0,50000,16931.33,14027.35,0.0,80958.68,0.0,2024,0.0
12909.7,12909.7,0.0,0.0,50000,5163.88,0.0,9893.77,65057.64,0.0,2024,0.0
58936.19,58936.19,0.0,0.0,50000,23574.47,103504.37,0.0,177078.84,0.0,2022,0.0
63293.64,63293.64,0.0,0.0,50000,25317.46,115501.71,4485.82,195304.98,0.0,2022,0.0
45074.89,45002.33,0.0,72.56,50000,18000.93,0.0,9168.02,77168.95,0.0,2022,0.0
57626.77,43062.08,8590.57,5974.11,50000,17224.83,0.0,22480.55,89705.39,0.0,2023,0.0
18501.05,18501.05,0.0,0.0,50000,7400.42,33266.33,24390.83,115057.57,0.0,2022,0.0
90037.34,90037.34,0.0,0.0,50000,36014.94,48505.46,0.0,134520.4,0.0,2022,0.0
58641.38,58641.38,0.0,0.0,50000,23456.55,0.0,0.0,73456.55,0.0,2023,0.0
96675.93,96675.93,0.0,0.0,50000,38670.37,23281.02,5419.28,117370.66,0.0,2022,0.0
71729.91,71729.91,0.0,0.0,50000,28691.97,62376.0,4450.74,145518.7,0.0,2022,0.0
34280.67,34280.67,0.0,0.0,50000,13712.27,51283.52,19036.73,134032.52,0.0,2023,0.0
89831.36,82724.38,4676.99,2429.98,50000,33089.75,287.36,14431.97,97809.07,0.0,2024,0.0
105146.48,89534.64,15611.84,0.0,50000,35813.85,56100.78,0.0,141914.63,0.0,2022,0.0
44733.39,44733.39,0.0,0.0,50000,17893.36,0.0,4697.44,72590.79,0.0,2022,0.0
255273.44,251050.82,4222.62,0.0,50000,100000.0,113349.19,23329.14,286678.33,0.0,2023,0.0
226445.0,226445.0,0.0,0.0,50000,90578.0,0.0,0.0,140578.0,85867.0,2022,0.0
64251.13,58139.92,0.0,6111.22,50000,23255.97,44775.51,0.0,118031.48,0.0,2022,0.0
57874.57,55404.91,2469.65,0.0,50000,22161.97,35976.26,13812.99,121951.22,0.0,2023,0.0
142109.23,142109.23,0.0,0.0,50000,56843.69,81495.89,0.0,188339.58,0.0,2023,0.0
45523.5,45523.5,0.0,0.0,50000,18209.4,144882.75,22541.14,235633.29,0.0,2023,0.0
71027.38,71027.38,0.0,0.0,50000,28410.95,16762.95,0.0,95173.9,0.0,2023,0.0
206731.5,203118.99,2900.62,711.9,50000,81247.6,48168.3,0.0,179415.9,27315.6,2024,0.0
258945.99,258945.99,0.0,0.0,50000,100000.0,45718.35,17762.77,213481.12,45464.87,2022,0.0
30911.63,30911.63,0.0,0.0,50000,12364.65,83324.02,15522.24,161210.92,0.0,2024,0.0
56926.93,48063.7,0.0,8863.22,50000,19225.48,0.0,13943.86,83169.34,0.0,2023,0.0
97085.01,90297.55,0.0,6787.45,50000,36119.02,59220.48,0.0,145339.5,0.0,2022,0.0
15568.08,15113.94,0.0,454.14,50000,6045.58,86930.9,14017.45,156993.92,0.0,2023,0.0
57787.21,50691.33,7095.88,0.0,50000,20276.53,30594.35,16401.78,117272.66,0.0,2024,0.0
70356.66,70356.66,0.0,0.0,50000,28142.66,35529.11,521.54,114193.31,0.0,2022,0.0
63340.27,62873.38,466.89,0.0,50000,25149.35,0.0,0.0,75149.35,0.0,2023,0.0
31463.57,31463.57,0.0,0.0,50000,12585.43,0.0,0.0,62585.43,0.0,2023,0.0
96751.42,96751.42,0.0,0.0,50000,38700.57,118456.15,0.0,207156.72,0.0,2022,0.0
223630.17,223630.17,0.0,0.0,50000,89452.07,73204.99,22468.43,235125.48,0.0,2023,0.0
105243.09,105243.09,0.0,0.0,50000,42097.24,22040.7,22730.6,136868.53,0.0,2023,0.0
81693.08,81693.08,0.0,0.0,50000,32677.23,149055.08,18445.81,250178.12,0.0,2024,0.0
20376.07,20376.07,0.0,0.0,50000,8150.43,47742.77,0.0,105893.2,0.0,2023,0.0
71787.34,59512.89,0.0,12274.45,50000,23805.16,101136.04,8145.45,183086.65,0.0,2022,0.0
38922.21,38922.21,0.0,0.0,50000,15568.89,57601.85,20403.84,143574.58,0.0,2022,0.0
203205.68,168362.66,34843.02,0.0,50000,67345.06,115634.35,0.0,232979.42,0.0,2024,0.0
65380.82,64806.57,0.0,574.25,50000,25922.63,130444.38,11573.79,217940.8,0.0,2022,0.0
81068.67,81068.67,0.0,0.0,50000,32427.47,66756.32,0.0,149183.78,0.0,2023,0.0
42555.77,42555.77,0.0,0.0,50000,17022.31,0.0,0.0,67022.31,0.0,2022,0.0
124989.04,124989.04,0.0,0.0,50000,49995.62,147704.61,17859.13,265559.35,0.0,2022,0.0
67142.07,67142.07,0.0,0.0,50000,26856.83,0.0,0.0,76856.83,0.0,2024,0.0
125913.65,125913.65,0.0,0.0,50000,50365.46,137085.39,0.0,237450.85,0.0,2024,0.0
27267.21,27267.21,0.0,0.0,50000,10906.88,128608.53,0.0,189515.41,0.0,2023,0.0
34632.98,34632.98,0.0,0.0,50000,13853.19,145210.99,22927.47,231991.65,0.0,2024,0.0
43165.02,43165.02,0.0,0.0,50000,17266.01,0.0,24551.89,91817.9,0.0,2024,0.0
55920.43,55920.43,0.0,0.0,50000,22368.17,27543.71,1709.53,101621.41,0.0,2022,0.0
74418.85,64746.83,9672.02,0.0,50000,25898.73,55977.52,0.0,131876.25,0.0,2022,0.0
152453.78,152453.78,0.0,0.0,50000,60981.51,48882.1,7943.59,167807.2,0.0,2022,0.0
90088.08,90088.08,0.0,0.0,50000,36035.23,0.0,0.0,86035.23,4052.85,2023,0.0
102282.38,96915.93,5366.45,0.0,50000,38766.37,0.0,0.0,88766.37,13516.01,2023,0.0
16731.72,16731.72,0.0,0.0,50000,6692.69,79705.18,0.0,136397.87,0.0,2023,0.0
51441.41,51441.41,0.0,0.0,50000,20576.56,73363.94,4628.18,148568.68,0.0,2022,0.0
53487.51,53487.51,0.0,0.0,50000,21395.0,107580.82,498.3,179474.13,0.0,2023,0.0
188446.96,188446.96,0.0,0.0,50000,75378.79,69164.81,20269.04,214812.63,0.0,2023,0.0
102557.24,102557.24,0.0,0.0,50000,41022.9,82354.49,0.0,173377.39,0.0,2022,0.0
248379.74,248379.74,0.0,0.0,50000,99351.9,0.0,0.0,149351.9,99027.85,2022,0.0
87059.43,79730.95,6781.09,547.39,50000,31892.38,148260.7,0.0,230153.09,0.0,2023,0.0
77373.93,77373.93,0.0,0.0,50000,30949.57,0.0,0.0,80949.57,0.0,2022,0.0
82288.73,82288.73,0.0,0.0,50000,32915.49,118812.64,0.0,201728.14,0.0,2022,0.0
56119.06,56119.06,0.0,0.0,50000,22447.63,0.0,0.0,72447.63,0.0,2023,0.0
340002.25,340002.25,0.0,0.0,50000,100000.0,77306.17,0.0,227306.17,112696.08,2024,0.0
83541.9,83541.9,0.0,0.0,50000,33416.76,0.0,18789.15,102205.91,0.0,2022,0.0
127249.43,126396.49,0.0,852.94,50000,50558.59,81728.03,0.0,182286.63,0.0,2023,0.0
61922.07,61178.45,0.0,743.62,50000,24471.38,0.0,3578.01,78049.39,0.0,2022,0.0
168798.71,163077.41,5721.29,0.0,50000,65230.97,82561.42,0.0,197792.38,0.0,2024,0.0
30229.7,24101.5,6128.19,0.0,50000,9640.6,18363.0,7694.85,85698.45,0.0,2022,0.0
31566.65,27349.18,0.0,4217.46,50000,10939.67,82461.35,3190.3,146591.32,0.0,2022,0.0
43026.06,43026.06,0.0,0.0,50000,17210.42,45437.56,3624.82,116272.81,0.0,2024,0.0
49177.82,49177.82,0.0,0.0,50000,19671.13,0.0,0.0,69671.13,0.0,2024,0.0
87733.76,60588.04,24899.26,2246.46,50000,24235.22,8989.56,6641.74,89866.53,0.0,2023,0.0
41624.87,41624.87,0.0,0.0,50000,16649.95,13433.2,5552.32,85635.47,0.0,2023,0.0
136196.12,136196.12,0.0,0.0,50000,54478.45,105148.93,11396.71,221024.09,0.0,2024,0.0
166427.64,166427.64,0.0,0.0,50000,66571.06,0.0,0.0,116571.06,49856.59,2022,0.0
125830.72,37835.21,87995.5,0.0,50000,15134.09,64423.75,17998.49,147556.33,0.0,2022,0.0
41087.59,41087.59,0.0,0.0,50000,16435.04,46203.8,7644.67,120283.51,0.0,2022,0.0
130509.32,129382.94,0.0,1126.38,50000,51753.17,89556.22,0.0,191309.39,0.0,2023,0.0
33555.32,33555.32,0.0,0.0,50000,13422.13,102776.79,0.0,166198.91,0.0,2022,0.0
32879.26,27276.99,5602.27,0.0,50000,10910.8,75210.47,0.0,136121.27,0.0,2024,0.0
32247.05,31053.39,0.0,1193.66,50000,12421.36,88031.97,17134.88,167588.21,0.0,2024,0.0
25216.03,25216.03,0.0,0.0,50000,10086.41,9401.44,18374.02,87861.87,0.0,2022,0.0
85691.68,85691.68,0.0,0.0,50000,34276.67,70316.81,0.0,154593.48,0.0,2023,0.0
315943.6,304801.14,11142.46,0.0,50000,100000.0,100994.71,0.0,250994.71,64948.89,2023,0.0
152908.87,152908.87,0.0,0.0,50000,61163.55,63384.4,6581.09,181129.04,0.0,2024,0.0
44569.27,44569.27,0.0,0.0,50000,17827.71,29395.9,4935.72,102159.32,0.0,2024,0.0
339831.56,339831.56,0.0,0.0,50000,100000.0,0.0,22097.14,172097.14,167734.43,2022,0.0
45171.7,45171.7,0.0,0.0,50000,18068.68,126202.0,24729.64,219000.32,0.0,2023,0.0
93074.3,93074.3,0.0,0.0,50000,37229.72,101171.61,11865.29,200266.62,0.0,2023,0.0
26050.76,26050.76,0.0,0.0,50000,10420.3,111784.18,0.0,172204.48,0.0,2022,0.0
1208074.76,31390.17,1175817.33,867.27,50000,12556.07,124815.97,10865.25,198237.29,1009837.47,2022,121652.42
140176.85,132586.48,7590.36,0.0,50000,53034.59,46245.17,0.0,149279.76,0.0,2024,0.0
27263.35,27263.35,0.0,0.0,50000,10905.34,5871.83,18980.34,85757.5,0.0,2023,0.0
104371.86,104371.86,0.0,0.0,50000,41748.74,0.0,7703.16,99451.9,4919.95,2022,0.0
11198.45,11198.45,0.0,0.0,50000,4479.38,0.0,0.0,54479.38,0.0,2022,0.0
45287.21,43993.74,1293.47,0.0,50000,17597.49,33747.21,16893.47,118238.17,0.0,2023,0.0
75556.55,75556.55,0.0,0.0,50000,30222.62,66526.37,5337.87,152086.85,0.0,2023,0.0
84456.16,55045.63,0.0,29410.53,50000,22018.25,0.0,9284.86,81303.11,3153.05,2024,0.0
14769.44,12694.96,2074.48,0.0,50000,5077.98,70135.64,22962.75,148176.38,0.0,2024,0.0
78749.31,78749.31,0.0,0.0,50000,31499.72,106361.64,0.0,187861.36,0.0,2022,0.0
152754.77,151694.47,0.0,1060.31,50000,60677.79,48350.52,0.0,159028.3,0.0,2023,0.0
120274.54,120190.86,0.0,83.68,50000,48076.34,144379.31,0.0,242455.65,0.0,2023,0.0
56172.53,48104.99,3899.59,4167.96,50000,19242.0,143668.0,8912.03,221822.02,0.0,2024,0.0
88266.14,64349.75,23916.39,0.0,50000,25739.9,0.0,16915.29,92655.19,0.0,2024,0.0
42337.3,34098.56,8238.74,0.0,50000,13639.42,9517.4,0.0,73156.82,0.0,2023,0.0
56365.14,56365.14,0.0,0.0,50000,22546.05,109017.08,8487.65,190050.79,0.0,2023,0.0
104601.17,104601.17,0.0,0.0,50000,41840.47,0.0,0.0,91840.47,12760.7,2023,0.0
72609.11,69025.81,3583.3,0.0,50000,27610.32,5286.67,24486.04,107383.03,0.0,2022,0.0
10238.18,9889.13,0.0,349.04,50000,3955.65,0.0,0.0,53955.65,0.0,2024,0.0
79683.86,79683.86,0.0,0.0,50000,31873.54,0.0,6007.78,87881.33,0.0,2024,0.0
188818.53,188818.53,0.0,0.0,50000,75527.41,83866.19,4153.13,213546.73,0.0,2023,0.0
64627.65,49494.05,15133.6,0.0,50000,19797.62,31628.22,0.0,101425.84,0.0,2024,0.0
55658.28,40645.05,15013.23,0.0,50000,16258.02,75558.87,1807.93,143624.82,0.0,2022,0.0
57447.74,57447.74,0.0,0.0,50000,22979.1,0.0,18311.25,91290.35,0.0,2023,0.0
37766.58,37766.58,0.0,0.0,50000,15106.63,0.0,23233.76,88340.4,0.0,2022,0.0
109650.87,55198.31,53468.84,983.72,50000,22079.32,15917.02,0.0,87996.34,21654.53,2022,0.0
44681.64,39970.76,4710.89,0.0,50000,15988.3,0.0,14120.39,80108.7,0.0,2023,0.0
66677.49,61556.99,5120.5,0.0,50000,24622.8,0.0,0.0,74622.8,0.0,2022,0.0
410536.74,410536.74,0.0,0.0,50000,100000.0,0.0,5730.98,155730.98,254805.76,2024,239.31
42566.31,42566.31,0.0,0.0,50000,17026.52,66881.6,9445.23,143353.35,0.0,2023,0.0
88469.24,88469.24,0.0,0.0,50000,35387.7,13704.26,0.0,99091.96,0.0,2024,0.0
32376.86,32376.86,0.0,0.0,50000,12950.74,126673.01,0.0,189623.76,0.0,2024,0.0
89132.01,88175.86,0.0,956.16,50000,35270.34,10284.72,0.0,95555.06,0.0,2023,0.0
112733.77,111154.16,0.0,1579.61,50000,44461.66,102618.04,687.33,197767.04,0.0,2023,0.0
47427.3,21451.11,16271.4,9704.79,50000,8580.44,141639.28,13686.38,213906.1,0.0,2024,0.0
68738.17,68738.17,0.0,0.0,50000,27495.27,114260.54,17919.95,209675.75,0.0,2023,0.0
64097.25,64097.25,0.0,0.0,50000,25638.9,75651.35,0.0,151290.25,0.0,2022,0.0
108688.93,108688.93,0.0,0.0,50000,43475.57,91527.45,0.0,185003.03,0.0,2024,0.0
58680.75,58680.75,0.0,0.0,50000,23472.3,0.0,10988.95,84461.26,0.0,2024,0.0
104922.34,101084.55,3437.38,400.41,50000,40433.82,91130.07,10057.78,191621.67,0.0,2022,0.0
28881.2,28881.2,0.0,0.0,50000,11552.48,84616.88,19375.94,165545.29,0.0,2024,0.0
139718.0,139718.0,0.0,0.0,50000,55887.2,83915.99,3903.0,193706.19,0.0,2023,0.0
96041.16,96041.16,0.0,0.0,50000,38416.46,65562.88,9564.84,163544.18,0.0,2023,0.0
20555.56,20555.56,0.0,0.0,50000,8222.22,112489.29,0.0,170711.52,0.0,2022,0.0
70658.91,70658.91,0.0,0.0,50000,28263.57,100561.47,7881.28,186706.31,0.0,2024,0.0
51826.34,35372.55,16453.79,0.0,50000,14149.02,0.0,0.0,64149.02,0.0,2024,0.0
54488.69,41314.23,13174.46,0.0,50000,16525.69,0.0,14773.72,81299.41,0.0,2024,0.0
65881.33,65881.33,0.0,0.0,50000,26352.53,6036.13,17838.18,100226.83,0.0,2023,0.0
49477.14,44345.38,0.0,5131.76,50000,17738.15,0.0,0.0,67738.15,0.0,2022,0.0
65620.54,49670.53,15950.02,0.0,50000,19868.21,0.0,6549.7,76417.91,0.0,2023,0.0
86226.97,86226.97,0.0,0.0,50000,34490.79,0.0,0.0,84490.79,1736.18,2022,0.0
39596.42,39596.42,0.0,0.0,50000,15838.57,137379.91,0.0,203218.47,0.0,2022,0.0
13576.89,13576.89,0.0,0.0,50000,5430.75,0.0,6258.21,61688.97,0.0,2024,0.0
143836.78,136323.12,7513.66,0.0,50000,54529.25,17283.87,1312.1,123125.22,20711.56,2023,0.0
98731.22,98731.22,0.0,0.0,50000,39492.49,28424.25,0.0,117916.73,0.0,2024,0.0
55741.2,52988.2,2753.0,0.0,50000,21195.28,125784.92,0.0,196980.2,0.0,2022,0.0
78172.7,75617.02,1349.88,1205.8,50000,30246.81,20855.12,20084.44,121186.37,0.0,2023,0.0
87984.02,51213.8,36770.22,0.0,50000,20485.52,110274.17,0.0,180759.69,0.0,2024,0.0
156169.18,156169.18,0.0,0.0,50000,62467.67,58073.66,0.0,170541.33,0.0,2023,0.0
45831.02,27623.05,18207.97,0.0,50000,11049.22,110267.58,21487.01,192803.81,0.0,2022,0.0
56210.7,56210.7,0.0,0.0,50000,22484.28,137317.71,6424.25,216226.24,0.0,2022,0.0
44640.54,44640.54,0.0,0.0,50000,17856.22,87412.12,0.0,155268.34,0.0,2023,0.0
114172.33,97412.68,0.0,16759.65,50000,38965.07,10677.66,0.0,99642.74,14529.59,2022,0.0
76854.07,76854.07,0.0,0.0,50000,30741.63,14488.08,0.0,95229.71,0.0,2024,0.0
13959.01,13959.01,0.0,0.0,50000,5583.6,73221.78,12092.59,140897.98,0.0,2023,0.0
42666.2,30868.43,0.0,11797.77,50000,12347.37,142741.24,19454.49,224543.1,0.0,2023,0.0
33955.57,26254.0,7701.57,0.0,50000,10501.6,99122.64,6246.62,165870.86,0.0,2024,0.0
24948.2,24948.2,0.0,0.0,50000,9979.28,0.0,16993.91,76973.19,0.0,2023,0.0
126338.92,126338.92,0.0,0.0,50000,50535.57,102776.93,3817.44,207129.94,0.0,2024,0.0
76376.46,57489.47,852.01,18034.98,50000,22995.79,87954.38,0.0,160950.16,0.0,2024,0.0
123569.0,110113.43,13455.57,0.0,50000,44045.37,0.0,0.0,94045.37,29523.63,2023,0.0
17795.02,17795.02,0.0,0.0,50000,7118.01,127497.68,1046.87,185662.55,0.0,2024,0.0
60188.61,60188.61,0.0,0.0,50000,24075.44,84045.51,0.0,158120.96,0.0,2024,0.0
93197.68,93197.68,0.0,0.0,50000,37279.07,110007.59,0.0,197286.66,0.0,2022,0.0
235979.93,230280.68,5699.25,0.0,50000,92112.27,50871.44,3935.39,196919.11,39060.82,2023,0.0
100147.01,100147.01,0.0,0.0,50000,40058.81,94083.54,0.0,184142.34,0.0,2024,0.0
148580.34,148580.34,0.0,0.0,50000,59432.14,92500.51,0.0,201932.64,0.0,2023,0.0
144111.21,144111.21,0.0,0.0,50000,57644.48,0.0,0.0,107644.48,36466.73,2024,0.0
109539.69,107155.67,0.0,2384.02,50000,42862.27,74701.56,11664.04,179227.87,0.0,2023,0.0
17174.24,17174.24,0.0,0.0,50000,6869.7,0.0,24813.18,81682.88,0.0,2022,0.0
167554.52,75190.41,30507.62,61856.5,50000,30076.16,0.0,2426.73,82502.9,85051.63,2023,0.0
27327.2,27327.2,0.0,0.0,50000,10930.88,65376.17,0.0,126307.04,0.0,2023,0.0
188325.25,188325.25,0.0,0.0,50000,75330.1,19623.21,0.0,144953.31,43371.94,2023,0.0
158997.23,158997.23,0.0,0.0,50000,63598.89,0.0,24986.26,138585.16,20412.08,2023,0.0
102535.28,102535.28,0.0,0.0,50000,41014.11,81280.65,0.0,172294.77,0.0,2023,0.0
84714.14,71682.5,11973.82,1057.82,50000,28673.0,97194.65,0.0,175867.65,0.0,2024,0.0
41361.35,41361.35,0.0,0.0,50000,16544.54,0.0,14673.63,81218.17,0.0,2023,0.0
159844.41,159844.41,0.0,0.0,50000,63937.76,29675.21,22623.58,166236.55,0.0,2022,0.0
56527.25,56527.25,0.0,0.0,50000,22610.9,0.0,17089.7,89700.6,0.0,2023,0.0
85153.56,20964.65,64188.9,0.0,50000,8385.86,80988.09,6061.22,145435.17,0.0,2022,0.0
39777.07,39777.07,0.0,0.0,50000,15910.83,0.0,11581.53,77492.35,0.0,2022,0.0
78127.44,78127.44,0.0,0.0,50000,31250.98,26376.11,0.0,107627.08,0.0,2023,0.0
32207.17,31073.98,0.0,1133.19,50000,12429.59,81579.12,0.0,144008.71,0.0,2023,0.0
166157.43,165558.55,0.0,598.88,50000,66223.42,0.0,179.82,116403.25,49754.19,2024,0.0
103152.9,103152.9,0.0,0.0,50000,41261.16,124850.88,21592.6,237704.63,0.0,2023,0.0
257945.89,231497.13,26448.76,0.0,50000,92598.85,66919.2,0.0,209518.05,48427.84,2024,0.0
49184.92,42973.93,6210.99,0.0,50000,17189.57,133460.34,0.0,200649.91,0.0,2022,0.0
145874.55,132980.17,12894.38,0.0,50000,53192.07,0.0,0.0,103192.07,42682.49,2023,0.0
75804.48,53112.44,20759.68,1932.36,50000,21244.98,55872.6,22114.28,149231.86,0.0,2022,0.0
140864.63,140864.63,0.0,0.0,50000,56345.85,68909.49,0.0,175255.34,0.0,2022,0.0
9331.2,9331.2,0.0,0.0,50000,3732.48,51377.68,17096.72,122206.89,0.0,2024,0.0
46000.27,35609.01,10391.26,0.0,50000,14243.6,50369.0,19565.61,134178.21,0.0,2023,0.0
556114.52,556114.52,0.0,0.0,50000,100000.0,0.0,12183.86,162183.86,393930.67,2023,7549.82
57189.63,45836.24,11353.39,0.0,50000,18334.5,52356.09,21340.11,142030.7,0.0,2023,0.0
105064.1,99517.48,5546.61,0.0,50000,39806.99,0.0,14059.32,103866.31,1197.78,2023,0.0
47569.72,38195.0,2040.95,7333.77,50000,15278.0,94865.67,14589.51,174733.19,0.0,2022,0.0
77481.86,75236.29,2245.58,0.0,50000,30094.51,83832.17,860.9,164787.58,0.0,2023,0.0
118986.71,118986.71,0.0,0.0,50000,47594.68,107221.62,0.0,204816.31,0.0,2023,0.0
49665.21,46939.23,0.0,2725.99,50000,18775.69,131895.16,0.0,200670.85,0.0,2024,0.0
64379.98,57399.4,6980.57,0.0,50000,22959.76,0.0,0.0,72959.76,0.0,2022,0.0
74367.98,74367.98,0.0,0.0,50000,29747.19,57513.92,20513.99,157775.1,0.0,2023,0.0
94558.87,81788.52,12770.35,0.0,50000,32715.41,25779.97,0.0,108495.37,0.0,2023,0.0
36017.3,36017.3,0.0,0.0,50000,14406.92,146221.17,0.0,210628.09,0.0,2024,0.0
214190.53,214190.53,0.0,0.0,50000,85676.21,116771.82,1041.58,253489.6,0.0,2024,0.0
24405.83,18293.58,2632.12,3480.13,50000,7317.43,73685.19,0.0,131002.62,0.0,2024,0.0
15376.33,15376.33,0.0,0.0,50000,6150.53,0.0,20327.76,76478.29,0.0,2024,0.0
85135.35,63426.25,21709.09,0.0,50000,25370.5,7263.48,18174.16,100808.14,0.0,2023,0.0
111172.57,100673.95,10498.62,0.0,50000,40269.58,0.0,0.0,90269.58,20902.99,2022,0.0
